GABRG2,CELF4,SRRM4,SLC1A3,ATP1A3,RBFOX3,GABRA4,NHSL1,GRAMD3,SEZ6L2,SV2A,PON2,SCN3B,DLX6AS1,SYP,ELAVL2,ADAM28,BEX1,DOCK8,FAM153C,PWRN1,KANK1,PTPRC,ADGRG1,APBB1IP,SYNPRAS1,INPP5D,CSF2RA,NRIP3,HEPACAM,FLI1,PTPRS,PLCG2,ARL4C,MEGF10,GSN,COL21A1,C10ORF90,TMEM144,GAD2,ZCCHC24,GRIP2,S100B,CHD7,OLIG1,HEPN1,CECR2,TANC1,UGT8,LINC00639,PROX1,EGF,CALB2,TESPA1,LINC00507,SLC17A7,ZNF536,LINC00508,ANKRD33B,LINC00152,TBR1,NPTX1,LINC00710,SMAD3,KCNIP1,MIR44351HG,ATP1B2,NRGN,SFTA1P,SLC17A6,LINC01500,ELAVL2.1,BTBD11,NRIP3.1,IGF1,GAD2.1,PROX1.1,ADRA1A,KIAA1456,GRIP2.1,SLC30A3,ADCYAP1R1,ADARB2AS1,VWC2,LINC01105,KIAA1211,CUX2,NRN1,DLX1,TYRO3,ART3,KIAA1958,MGLL,GRIK3,CUX2.1,ADARB2AS1.1,LHX6,COBL,FLT3,PROX1.2,TMEM132C,EGFR,CALB1,RASGRF2AS1,TRBC2,RSPO2,MAPK4,NFIX,NR2F2,NR2F2AS1,CMTM8,SEMA3A,CNTNAP3,KIT,KITLG,PRKCQ,KAL1,CALB2.1,TOX2,TRIM36,SLITRK2,SST,PKP2,LINC00472,MAML3,TMEM200C,XYLT1,LINC01102,FIGN,NXPH2,PREX2,ADAMTS17,PROX1AS1,UTRN,ADRA1B,LINC01411,EGF.1,CHD7.1,MYO16,TOX2.1,LAMP5,SPHKAP,UTRN.1,ST6GAL2,NXPH2.1,TRPC3,ADRA1B.1,STARD13,SYNPRAS1.1,CHST15,FAT1,CDH7,CALB2.2,KAL1.1,CPLX3,BCL11B,TMEM132C.1,TGFBR2,CLMP,PAPSS2,VIP,ADCY8,ARHGAP28,CSGALNACT1,TOX3,COL5A2,SLIT3,MPPED1,FAM19A4,CHRNB3,PAX6,PTHLH,SYT10,ARHGAP18,CHRNA2,KIAA1644,TLE2,INHBAAS1,ADAM33,GRPR,LHFP,CD36,C8ORF4,ZNF385DAS2,PKP2.1,TMEM200C.1,BAGE2,PCDH18,ASIC4,SERPINE2,BCHE,CHD7.2,DCN,ZBTB20AS1,FAM46A,EGF.2,VWDE,LINC01411.1,UTRN.2,PAX6.1,WIF1,SOX5,LINC00856,CHRM2,HCRTR2,PTPRZ1,ADAMTS9.AS2,DCN.1,TMEM200C.2,BCL11A,MPPED1.1,PAPSS2.1,PDZRN4,CBLN4,ABCB5,IGSF21,OSBPL3,COL16A1,KIAA1644.1,PRELID2,TGFBR2.1,EPHB6,PTN,SP8,BCHE.1,PBX3,LGI2,TRPC3.1,POU6F2,TOX,SERPINE2.1,NRG1.IT1,NTNG1,TNS3,C8ORF4.1,COL5A2.1,ARHGEF26.AS1,FRMPD1,NTNG1.1,COL5A2.2,LIN7A,PKP2.2,CA2,TOX.1,NDNF,MAF,PLCXD3,ARHGAP31,NPNT,LAMA3,NR2F2.1,LINC01197,ST3GAL1,PRSS12,IL1RAP,SSTR2,VAT1L,NFIA,ITGB5,MAML2,IGSF3,SYNPR.AS1.2,PNOC,CA3,TMEM196,SOX13,RIN2,EGF.3,SEMA5A,LINC01411.2,SOX5.1,COL19A1,CHD7.3,EPHA4,CSGALNACT1.1,HTR2C,VWDE.1,ARHGAP42,PTCHD4,ZBTB20.AS1.1,NKAIN3,IQGAP2,BCL11B.1,PTGFR,SEMA3C,LRRC3B,PLXNA4,NECAB1,NPFFR1,COL12A1,LGI2.1,GPR149,LYPD6B,TBL1X,DCN.2,KIT.1,SAMD5,OPRK1,CHRNA2.1,NPR3,MCTP2,MC4R,BAGE2.1,VWC2L.IT1,ANGPT1,KCNK2,HCRTR2.1,BCAS1,WIF1.1,LINC01435,CXCL12,FAM46A.1,NDNF.1,ADAM33.1,CHRNB3.1,TNS3.1,TSPAN12,CA8,PTGDS,HIF3A,SNCG,EDNRA,MMRN2,PTPRZ1.1,LRRC3B.1,CNTN6,VIP.1,ST8SIA5,FAM19A4.1,PTHLH.1,IGFBP5,SLITRK2.1,BCL11B.2,ID2,SEMA3C.1,KCNK2.1,DPYSL3,ARHGAP42.1,TBL1X.1,DPF3,LHFP.1,CHRNA2.2,TAC3,COL16A1.1,NDNF.2,ZBTB18,POU6F2.1,IQGAP2.1,FAM135B,PPAPDC1A,EPHB6.1,DISC1,SNCG.1,SLIT3.1,WLS,ARHGAP36,SLC7A2,HCRTR2.2,MMRN2.1,MYO1B,STXBP6,SAMD5.1,DCN.3,LAMA3.1,FAM84A,MCTP2.1,WIF1.2,LINC00595,PNOC.1,BCAS1.1,BAGE2.2,TOX3.1,SCN7A,LGI2.2,TSPAN12.1,CA2.1,FAM46A.2,CSGALNACT1.2,MC4R.1,SLC5A8,FAM196A,SCML4,ANGPT1.1,VIP.2,CRH,WIF1.3,STXBP6.1,PLCXD3.1,SLIT3.2,FGFR2,LAMA3.2,FAM196A.1,TSPAN12.2,DOCK1,PCDH9.AS1,HCRTR2.3,SEMA3C.2,DCN.4,PPAPDC1A.1,FAM46A.3,EPHB6.2,HIF3A.1,ATP2B4,SRGAP1,PLXNA4.1,PTCHD4.1,ADAM33.2,HLA.B,TOX3.2,HLA.C,BCL11A.1,ZNF385D.AS2.1,ARHGAP36.1,GREM2,FOXO1,BCAS1.2,BAGE2.3,MC4R.2,PCDH18.1,PLXNA4.2,ADAM33.3,ARHGAP36.2,LINC01435.1,BCAS1.3,UNC5B,BAGE2.4,GREM2.1,MC4R.3,ARHGAP18.1,ANK1,HLA.B.1,HSPB8,B2M,PCDH18.2,RAMP1,SAMD5.2,ASIC4.1,GLIS3,ADCY8.1,ARHGEF28,CSGALNACT1.3,ATP11C,ZBTB20.AS1.2,TPD52L1,GNG4,IQGAP2.2,DCHS2,BCL11A.2,TMEM178A,LINC00923,KMO,TMEM196.1,PLCE1,LHFP.2,ELN,TRIM36.1,PTGDS.1,ARHGAP29,DGCR5,GPR39,MCTP2.2,TAC3.1,CHRM2.1,SCN7A.1,VWC2L.IT1.1,CXCL12.1,LAMA3.3,CDK6,GRIN3A,TBL1X.2,RGS16,SCML4.1,CA8.1,MMRN2.2,ARHGAP18.2,RAB37,RGS8,EDNRA.1,SNCG.2,GAP43,MMRN2.3,SNCG.3,LAMA3.4,NRP2,PCDH18.3,EDNRA.2,SCML4.2,PNOC.2,ADAM28.1,APBB1IP.1,CSF2RA.1,INPP5D.1,PTPRC.1,CX3CR1,CD53,PLCG2.1,IKZF1,FLI1.1,ITGAX,PTN.1,MS4A6E,C1QC,SAMSN1,SYK,MS4A7,LINC00996,MS4A14,FGD2,TYROBP,HEPACAM.1,HEPN1.1,LRP4,PTGDS.2,HIP1R,LINC00511,PLXNB3,APOD,S100B.1,PTPRS.1,MEGF10.1,PCDH9.AS3,OLIG1.1,GPR37L1,BCAS1.4,LRP4.AS1,UGT8.1,LINC00639.1,C10ORF90.1,CARNS1,MOBP,SOX5.2,ST18,CNDP1,FAM107B,CERCAM,FOLH1,CD22,MOG,RNASE1,SPP1,OPALIN,MAG,NHSL1.1,ABCA8,MYRF,LINC00511.1,ERMN,NINJ2,NOTCH2,ATP1A2,MTSS1L,TMCC3,BCAN,TMC6,BRINP1,PRICKLE2,TOX.2,TTTY14,LRP4.AS1.1,ADGRG1.1,TNS3.2,ARHGAP42.2,ADCY8.2,FAM155A.IT1,C1ORF21,GPNMB,LINC00499,MAL,MEGF11,LINC00499.1,COL20A1,APOD.1,DAAM2,PAPLN,RANBP3L,OLIG1.2,PAMR1,COL9A1,SCN3A,GPNMB.1,RORB,STK32A,SLCO1C1,SHISA9,GLI3,LHFPL3.AS1,SLC7A11,EZR,SLC25A18,ALDH1L1,UGT8.2,OLIG2,BCHE.2,BCAS1.5,ETNPPL,EMX2OS,KLRC3,FAM189A2,PRODH,FERMT1,CSPG4,GJA1,LAMA1,YAP1,LINC00639.2,SMOC1,LINC00498,GFRA1,Label
34.94467196,161.1592641,67.97927233,58.21921706,19.95312724,269.2943188,188.295683,0,0,0,43.08982744,0,26.03140577,1.993368978,4.919492484,0.895210362,0,0,0,246.3226404,0,0,0,0,0,1.11468341,0,0,0,0,0,78.93358692,0,0,0,8.995344043,0.823859172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.6016706,130.0666281,58.18040743,0.897014608,25.00954943,64.16505812,13.00829494,10.09168223,138.0419969,123.1535784,258.2974027,0,37.82111073,0,98.25360528,116.0889156,7.979837048,0,1.124615394,1.017152008,0,0,0,0,0,0,0,1.894847069,0,0,66.0546117,0,1.111818812,576.7331757,142.0746679,0,42.95777733,637.7104784,0,0,0,576.7036414,0,0,162.1463647,0,0,1.90941008,1.101539015,0,0,2.929333602,0,0.811409493,44.8612669,0,150.2696772,0,0.919582044,0,0.937130552,0,1.928403224,0,0,0,0,0,0,0,0,0,0,468.483365,36.99845401,0,0,0,0,0,0,0,0,0,0,1.045996453,0,300.1578379,1.017084975,0,0,0,0,0,23.02230239,0.899830993,0,0,2.0513244,0,0,0,0,2.004931385,0,0,0,1.107172259,0,0,426.5021863,0,0,1369.549788,49.87685359,0,0,0,0,0,0,0,0.975019636,0,11.06020097,0,0,0,0,0,0,0,0,0.996680197,0,0,52.99541922,0,0,0,0,0,0,0,0,0,0,0,1.073762119,0,1.128670669,0,60.02389767,35.98257133,0,0,122.1196164,50.05686876,0,0,1.223424655,0,320.3700918,2.990645087,0,0.746965703,0.994431985,0,3.06435448,0,0,0,0,1.079931686,0,1.171964835,0,53.07760549,0,0,0,0,0,0,0,0,0,92.14206099,0,0,0,0.891653834,0,1.070856908,0,0,0,0,29.00603697,37.1653452,0,16.07721298,0,0,0,0,0,0,0.782711893,0,0,44.06162819,0,59.92153767,0,1.004148997,0,0.909028248,1.217955038,0,306.4866897,426.5490902,0.8989586,0,0,0.867339523,0,0,0.906280049,0,0,0,0.803904224,918.8871254,708.8887072,0,0,0.982259718,1.091543657,0,0,0,0.990123542,0,0,0,0,0,0,1.10937041,0,0,0.841741165,0,0,0,1.059693601,0,0,1.130178096,0,0,0,0,0,0,0,0,0,0,60.3832088,1.02294741,0.86634232,1.082802041,96.11476759,0,0,4.029019445,0,0,170.090133,0,0.938801375,0,0,0,41.04123245,0,0,0,0,1.071272725,79.254394,0.971454696,1.083432528,164.0863612,0,3.118333829,0,0,1369.702139,0.982312086,0,0,0,0,135.999624,346.2648068,0,0,0,1.013241764,0,0,0,0,0,1.012702619,0,0,1.339077505,0,0,0,426.3834917,0,0,0,0,0,0.917902645,0,0,346.4264928,0.970126776,1369.336403,18.09978755,0,0,0,0,0,0,0,0,0,0,3.02559125,0,119.1798939,1.271808832,918.8861026,1.070447965,0,0,0,1.085768807,122.142773,0,0,0,0,0,0.964158026,0,0,919.0346981,0,0,1.084366758,0,0,1.028567711,0,0,0,0,0,0,56.03158159,0,33.12346818,0,0,61.16982519,0,720.7852126,426.3880053,0,0,52.00406739,115.088024,0.907075224,0,122.2712948,28.14979099,0,85.09115356,44.04821587,0.929914663,0,0,0,0,0,10.03944374,0.898574999,0,0,1.016632695,0,0,0,0,127.9946828,0,0,0,0,0,0,0,0,0,0,0,127.1948086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.09860297,0,0,0,79.15452477,0,10.18909439,0,0,0,19.01855089,0,0,0,0,0,0.994276088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.96312258,0,0,3.893466441,0,6.047688127,0,0,0,373.4526256,10.01017439,0,472.611779,19.1281623,0,0,0,0,71.90347262,51.07141892,0,0,0,0,0,0,0,0,0,0,0,0,0,84.06345808,0,0,0,0,1382.68713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06635804,0,0,1
95.4809348,75.34694922,87.39605176,0,18.33872008,342.0837579,683.2573191,0,0,1.043448924,306.3018159,0,102.2489167,3.072942584,0,0,0,50.15641462,0.84607315,231.8896093,0,0,0,0,0,0,3.212240385,0,0.883092024,0,0,100.2437831,0,0,0,34.15756127,0,0,0,0.982128602,0,5.068412594,0,0,0,0,0,0,0,0,0.99677652,0,0,407.4805295,151.6817033,122.170919,1.057166643,22.97263721,122.523046,95.27700928,6.194323491,13.1257316,68.33297989,128.658666,0.998747156,586.1012275,1.030415185,6.129577272,48.16429811,0,162.4612166,0,0,1.050890548,0,0.86463632,0.869952633,0,0,5.002535366,29.18505071,0,0,1.040424753,0,1.046056307,65.26109249,99.51672028,0,27.037215,68.20916502,141.3877908,0,0,65.07651294,0,0,291.0979387,0,1.222509338,0.992990996,0.893265488,0,0,0,20.02941158,79.1902037,146.4949631,5.069756326,75.14646027,0,0,0,1.14168996,7.911066732,0.960700674,0,0,0.980298084,106.5026117,139.6027689,0,0,0.998750312,100.2296934,0,22.09234577,144.4760514,0,0,0.971387699,0,0,0,0,0,0,0,0.994979062,1.200932067,111.3594972,0,0,29.97025706,0,0,0,2.015018875,0,0,0,0.987174701,0,0,0,0,1.186977637,0,0,0,0,0.947623927,1.054227196,369.2400475,1.065759691,0.973130633,330.2008418,31.10895181,1.073974317,0,0,1.130303076,0,0,0,0,0,255.825839,0,0,1.001697047,0,0,0,0,0,3.084887069,0,0,18.08414611,0,0,0,0,0,0,115.4148122,0,0,0,0,1.145111475,0,3.004212284,0,27.23670027,2.224179519,0,0,318.1260822,31.13994072,0,1.991654868,0,0,189.7609365,0,177.6919835,0,42.08533907,0,172.5792119,0,0,0,0,0,0,1.019608129,1.074205003,18.21503239,0,0,0,0,0.93913949,0,0,0,0.953031585,428.4510563,0,0,0.87595911,1.052485766,0,0,0,0,0,5.129793676,199.6780655,35.09103858,0,218.7987268,0,0,0.901581597,0,0.967590907,52.21915752,0,0,0,0,0,0,0,1.168600058,0,1.224057869,95.28490748,0,725.3809345,369.2425022,1.100489574,115.3247635,0,0,0,97.24293219,0,0,0,72.30016189,0,234.8279537,1124.911704,0,0,0,0,0,0,0,1.287088511,50.18048456,0,0,0,0,0,2.922142618,0,0,0,0,0,0,0,0,0,1.132247295,0,0,0,0,0,0,0,0,0,0,27.2658324,0,1.927463364,0,6.914362353,1.017624902,1.170447388,37.94109773,139.3682882,0,5.002795261,72.19125925,0,45.12344529,0,0,1.841979516,0.899619293,0,0,177.626144,1.064848002,59.03743484,0.957607375,0,148.3374154,0,172.6610885,0.989914169,0,330.1131603,0,0,0,0,0,111.2371793,94.19731062,50.32956607,0,0,132.36337,0,0,0,0,0,3.191904984,1.007943351,0,0,0,0,0,369.2492101,0,0,0,0,0,0,0,0,94.20676573,0,330.1380921,0,0,0,0,0,39.06173923,0,72.1454113,0,0,0,172.6840417,0,143.4495336,1.082942422,234.8360061,0,0,0,1.076904064,0,317.8934735,0,0,0,0,0,3.046108624,0,0,234.7627545,0,0,0,0,2.856916274,3.132244656,0,0,0,0,0,0,0,0,0,50.02147654,0,0,0.895953373,42.29026365,369.2554232,0,0,0,76.29891927,0,0,318.0571592,3.00331618,1.970199443,0,0,1.171078337,0.983513965,0,106.4536545,0,0,248.7423447,0.975072687,0,0,3.073301284,0,0,0,0,9.019006124,0,0,0,0,0,0,0,0.820558649,0,0,0,59.24009123,0,0,0,0,0,0,0,0,0,0,0,3.055230496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.996182161,0,0,0,0,100.437042,0,32.09322978,0,0.926309147,0,0,0,0,0,0,0,0.985363612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.5474967,2.15409154,1.026251661,518.6872103,0,0,0,0,1.095680277,384.2456126,110.2431967,0,0,0,0,0,0,0,0,0,0,0,0,0,745.4589624,0,0,0,0,291.9374522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937033898,0,0,1
220.3295422,187.9981761,42.26084529,106.4492585,0,187.8609927,299.5539953,0,0,0,24.07645735,0,231.0624363,1.048157719,191.9467791,1.046409154,394.0221941,3.977362418,0,152.538111,0.962594828,0,0,0,0,0,0,0,0,0,0,53.3216201,0,0,0,43.1909806,1.871367764,0,1.131082273,1.040320373,0,0,0,0,0,0,0,0,0,7.134841374,0,1.214116663,0,406.2442082,331.7502915,52.23231371,0,59.39334327,122.6424837,0,2.209491669,1.976554613,185.972557,239.2278958,0.905434586,1.124608183,1.103389215,6.010443862,114.4924377,0.888964741,261.3114075,1.058329943,43.35075962,0,0.776968298,1.028479088,0,0.953623807,0.883102336,0,53.26769178,0,0,2.041364347,4.996990654,2.0508034,292.3598705,1.17124648,0,10.10155729,0,0,0,0,292.4821924,0,0,182.0777227,0,0,1.001767348,0,6.039262718,5.881258295,0.861021251,1.068093695,71.42880286,59.40880721,0,2.158722886,0.872776266,0,1.029916967,0,38.19445851,1.007119989,1.093833375,0,0,0,0,1.973114415,0,0,362.7554582,0,277.4091199,3.103005289,0,0.988929426,0,2.105488278,0,1.069179383,6.944213085,0,0.976294567,0,1.954813429,0,1.06961823,2.104072648,1.20674911,0,0.975679684,0,7.059637967,0,0,0,0,1.175715635,0,1.074095048,0,0,1.175901068,0,0,0,0,0,0,530.8636433,0,1.140035746,511.6747403,0,0,0,0,0,0,0,0,0,0,22.01159374,0.97016622,0,1.075215269,2.103144529,0.885444849,0,0,0,0,0,0,158.7005721,0,0,1.008113889,0,1.003876887,0.940710936,0,0,0.985648336,0,0,1.008769019,1.136737199,7.135878748,0,45.21293894,9.964675315,0.969439159,0,468.5931494,0,0,0,27.22089281,0,207.2738324,1.14791537,12.30092015,0,31.29842593,0,81.44942004,0,0,0,0,0,0,2.088222953,0,158.875537,0,0,0,0.895569472,0.941785347,0,0,0,0.835551039,1080.545864,0,0,0,1.002463906,1.087010637,2.074825818,0,1.164860968,0,0,0,13.86607023,0,34.12238636,0,0,154.7180924,0,0.956070094,15.08599389,0,0,47.13667986,39.38970506,0,0,0.934795635,4.019195456,0,1.092900047,191.0135068,0,586.9583554,530.6721861,1.114439115,0,0,1.062227429,0,70.42731138,0,0,0,7.188978356,1.03673263,93.51385802,288.7864478,0,0.916082408,0,0,0,0,0.874685844,0,0,0,0,0,0,0,0,0,0,0.99023878,0,3.017851087,0,0,0,0.883451005,0.973903123,0.968804778,0,0,0,0,0,0,0,0,0,45.33732979,1.077064457,5.17281409,0,136.71699,0,0,10.14564044,0,0,0,7.1570556,1.011412069,0,0,0,0,0.95103289,0,0,11.89097089,0.849268903,0,2.004890664,0,401.0263371,0,81.33034656,1.878970059,0,511.5857054,1.028866747,0,0,0,0,96.46622184,100.542939,0,1.16888438,0,10.08678188,0,0,0,0,2.982818524,0,0,0,0,0,0,1.062336215,530.6581168,0,3.972768428,6.091642988,0,0,0,0,0,100.5870991,2.095697322,511.5613428,0,0,6.113260365,0,6.017236317,0,0,7.10948065,0.900916326,0,1.233604556,81.49644594,0,99.54199093,5.045662908,93.48674391,1.039067571,1.047014069,0,0,0,468.3735613,0,0,0,0,3.097281087,0,0,0,93.6150439,0.854070005,0,0,2.939608002,0,0,0,0,0,0,0,0,0,0,38.25893627,0,0,0,0,77.49117634,530.831398,0,0,53.2131593,17.15205347,0,0,468.5097973,87.49599846,1.131182828,0,39.31806852,0,0.914720994,0,0,0,0,316.6557447,1.1090153,0,0,7.098000319,0,0,0,0,0.992701729,0,0,0,0,0,0,0,4.062226401,0,0,0,286.2094621,0,0,0,0,0,0,0,0,394.0118772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.994767,0,0,0,53.23745928,0,0,0,0,3.091839222,0,0,7.065802832,0,0,1.100751114,1.055662709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.937366722,0,0,0,0,0,0,9.950321129,0,249.3185834,7.97166948,0,478.5246871,0,0,0,0,0,317.6342472,201.905633,0,0,0,4.110969891,0,0,0,0,0,1.109824377,0,24.01461808,0,285.576928,0,0,0,0,417.2513262,0,0.969135793,0,0,0,0,0,0,0,3.156565604,0,0,0,0,0,0,0,0,0,0,7.130055503,0,0,0,1
166.0787941,26.3830015,61.17927155,0,30.19784203,254.5471848,446.5769078,0,0,25.17464279,60.43147292,0,70.25528229,2.157524134,24.23852251,0.993682269,0,137.8887642,0,347.1064564,3.158381869,0,0,0,0,0,0,0,5.970696726,0,0,145.9005181,0,0,0,0,1.037716434,0,1.081578341,4.091955125,0,1.022419338,0,0,0,0,0,1.231208322,0,0,0.966117304,0,1.03923053,214.3430787,449.7318451,23.17365467,0,264.7711311,64.51324782,79.52177193,112.8413678,103.6036917,38.21793361,124.6780555,1.172883707,49.16402781,0,10.12593538,78.34068576,0,559.2538554,1.026644885,0,6.022418394,0,4.040447807,1.05844714,0.940320732,0,1.0779365,0,0.99737907,0,0.954568138,0,0,476.8972629,120.6894753,0,208.3210728,183.1534499,1.149891465,0,34.23694228,476.8684729,0,0,86.43912118,0,1.097766322,0,3.1598525,0,0,0,443.7953961,153.9215097,14.2466711,6.069262523,169.01503,0,1.060263276,0,0,150.9141648,1.081676695,0,1.027719401,0,3.196447015,34.16131621,0,0,2.130224376,49.25188465,1.091190171,71.2148563,218.5460154,0,0,2.131293398,0.99614209,0,0,0,0,0,0,1.274561137,0,547.3240953,1.069512243,0,3.988360894,0,0,0,100.4539174,0,0,0,0,1.112755912,0,0,0,0,0,0,0,0.963835355,0,1.133050481,93.65933843,2.127932591,1.11041117,94.74072657,17.07695094,2.019002388,0,0,0,0,0,0,0,5.941256365,0,0,0,0.967976731,1.098894938,0,0,0,1.045126533,0,0,0,1.077268205,0,0,0,0,1.149733961,0,0,0,0,0,0,0,0.993871565,179.231575,0,114.684047,2.020904777,0,0.938506319,3.101711046,17.29805811,0,0,13.02908147,1.029765129,249.4546941,0,2.035645611,0,36.39180187,0,18.12616829,56.41914811,0,0,0,0,0,1.081944538,0,1.180721119,0,0,0,0,0.82821567,0.964757905,37.26581743,0,0.899623566,510.083204,0,0,0,1.074809714,0,2.109091533,0,1.930791889,0,6.093476934,386.4928907,0,0,25.19922161,0,0,0.873040567,0,145.9418246,0.934320813,0,0.983034777,0,1.101152911,0,0,0,1.149542065,0,0,101.5678133,0,309.7235748,93.69140031,0.882262692,0,0,0,0,100.5550933,0,0,1.037876813,86.44186359,32.16845256,43.33008577,238.5780769,0,0,0,1.095716888,1.035048551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917159188,1.068380651,0,0,0,0,0,0,0,0,0,0,114.7851651,32.04452911,1.923527591,1.171237619,25.13381888,1.882810617,0,0,34.19317271,0,40.29001971,86.43652471,0,84.41961745,0,0,0,1.127525498,0,0,2.036752979,0.921804245,18.02960045,1.073276837,0,81.56888209,0,18.13308408,0.89835418,0,94.41256979,1.046318547,0,0,0,0,110.6878473,358.2190347,0,0,0,575.5814992,0,0,0,0.954087106,0,0,1.828101316,0,0,0,0,0.912185772,93.51761709,0,0,0,0,0,0.837093733,0,0,358.1134853,1.929993707,94.63968946,166.9584499,0,0,0,0,47.38407104,0,86.29861114,0,0,0.933711015,18.11818113,0,674.2224609,1.179337174,43.1647021,0,0,0,1.988847354,0,3.006782754,0,0,0.865358306,0,0,0,0,0,43.24748098,0,0,0,0,0,0,0.968784132,0,0,0,0,119.6414546,0,0,51.36904839,0,0,1.060543718,0,0.90536841,93.71740886,0,0,1.129959574,78.57170944,0,115.7414458,3.065966655,109.8101385,1.044060561,9.986267277,0.915764438,0,1.015237131,0,3.156131891,0,0,149.8851465,1.974438861,0,0,179.1874006,0,0,0,0,47.1776882,0,0,0,0,0,0,0,0,0,0,0,217.4055543,0,0,0,0,0,0,0,0.919305963,0,0,0,0,0,0,0,0,0,0,0,56.27061338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.09343722,0,0,0,145.6863317,0,0,0,0,0,0,0,0,0,29.0563644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99738912,0,0,0,20.80979382,0,0,0,0,248.4889472,53.1854363,0,264.8186693,0,0,0,0,0,260.6593043,1.92633636,0,0,0,1.888723002,0,33.07701931,0,0,0,0,0,0.986988284,0,229.4606542,0,0,0,0,489.9521236,0,1.977475014,1.023689113,0,0,0,0,0,0,0,0.936063995,0,0,0,0,0,0,0,0,0,0,0.975597121,0,0,1
